"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"avengers infinite war poster 

/1s9qO4HSu6",FALSE,1,NA,2018-05-13 08:30:23,FALSE,NA,"995582011862605825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NabeelNan",0,FALSE,FALSE,NA,NA
"I liked a @YouTube video /Mj44q4VxkH Infinity War of Infinite Avengers",FALSE,0,NA,2018-05-13 06:57:19,FALSE,NA,"995558590969769984",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Ricky_Grimez",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 06:38:49,FALSE,NA,"995553937913729024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milesmcconnell3",137,TRUE,FALSE,NA,NA
"LITERAL Trailers | Avengers: Infinity War /3uxd7cjK6L",FALSE,2,NA,2018-05-13 06:18:22,TRUE,NA,"995548788101079040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mikaykay27",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 05:17:23,FALSE,NA,"995533444468752384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AquaCthulhu",137,TRUE,FALSE,NA,NA
"Finally got around to seeing Avengers Infinite War and boy was it epic. There's not many movies that can live up to /Lm3Y1lGz6K",FALSE,2,NA,2018-05-13 04:41:13,TRUE,NA,"995524338991468544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Itswhatever431",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 04:39:18,FALSE,NA,"995523857216831488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annericelover",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 04:32:48,FALSE,NA,"995522221828272128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notglitterer",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 04:13:15,FALSE,NA,"995517302350270467",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrewbdyce",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 02:40:03,FALSE,NA,"995493850507554816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GothamRiff",137,TRUE,FALSE,NA,NA
"Finally, in both situations, a huge war was waged with the Avengers teaming up with the Wakandans to stop him from /Uy2sH81mym",FALSE,1,"Crillum",2018-05-13 02:12:24,TRUE,"995486890525675521","995486892098539521","122150630","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crillum",0,FALSE,FALSE,NA,NA
"@notalentgoldfis avengers infinite war",FALSE,2,"notalentgoldfis",2018-05-13 01:56:13,FALSE,"995479713400451073","995482818259181568","2790439462","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smexy_goth",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 01:48:51,FALSE,NA,"995480964074758145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRadicalJawa",137,TRUE,FALSE,NA,NA
"RT @SnoozySnoozie: Did you know?: Avengers: Infinity War is named infinity war after the term ""infinite"" which means it never ends MCU fore",FALSE,0,NA,2018-05-13 00:45:36,FALSE,NA,"995465046015684608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OrlaithZvxtkpb",1,TRUE,FALSE,NA,NA
"Did you know?: Avengers: Infinity War is named infinity war after the term ""infinite"" which means it never ends MCU forever baybeeee",FALSE,1,NA,2018-05-13 00:44:01,FALSE,NA,"995464645770207235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SnoozySnoozie",1,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 00:42:26,FALSE,NA,"995464248531804160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alanrodrigues14",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-13 00:38:32,FALSE,NA,"995463269300125697",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","superboykent007",137,TRUE,FALSE,NA,NA
"Se acabo la espera!
A minutos de Avengers Infinite War ",FALSE,1,NA,2018-05-13 00:08:12,FALSE,NA,"995455632173031424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otonodepapel",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 23:19:12,FALSE,NA,"995443304388055040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CARTIERPLAYB0I",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 23:10:38,FALSE,NA,"995441146523455488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","morganarosana",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 23:10:08,FALSE,NA,"995441019733753856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheKLUR",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 23:09:34,FALSE,NA,"995440877379170309",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JusticeLeagueN1",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 23:09:32,FALSE,NA,"995440872060870656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfficialSkinny1",137,TRUE,FALSE,NA,NA
"Avengers infinite war! (at @HoytsArgentina for Avengers: Infinity War in Martinez, Buenos Aires) /D7FzL6uQnJ",FALSE,0,NA,2018-05-12 23:04:56,FALSE,NA,"995439711790551041",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","gonzi_g",0,FALSE,FALSE,"-58.52429867","-34.50800657"
"@sssniperwolf lol he deserves it for killing Spiderman in Avengers Infinite War",FALSE,1,"sssniperwolf",2018-05-12 22:58:00,FALSE,"995435319175536640","995437965668106240","631800264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Antonio11636147",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 22:38:31,FALSE,NA,"995433063789277188",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akarnib94",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 22:21:04,FALSE,NA,"995428672587870208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tucajanuzzi",137,TRUE,FALSE,NA,NA
"Avengers infinite war wit the fucks that ending you bastards",FALSE,1,NA,2018-05-12 22:20:15,FALSE,NA,"995428465913532416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GerryReid95",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 21:09:47,FALSE,NA,"995410734443048960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheVenomousPen",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 20:35:44,FALSE,NA,"995402165232525312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dashielldavies",137,TRUE,FALSE,NA,NA
"Nevis Cinema is back on May 26th with Avengers Infinite War. Tickets available from The Nevis Centre reception or b /3ayN6u2d8W",FALSE,0,NA,2018-05-12 20:01:31,TRUE,NA,"995393555291033600",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","_NEVISCENTRE",0,FALSE,FALSE,NA,NA
"The Avengers - Infinite war
After 15 days in release, it is now the second fastest film to cross half a billion, la /TXQz6F7IRV",FALSE,0,"AatifAzio",2018-05-12 19:15:26,TRUE,"995321361781415936","995381955473694721","1228199240","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AatifAzio",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 19:08:11,FALSE,NA,"995380133123969024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GAWELOD",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 18:23:03,FALSE,NA,"995368773426102277",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","latinboy559",137,TRUE,FALSE,NA,NA
"Spoiler alert Thanos is in Avengers Infinite War",FALSE,0,NA,2018-05-12 17:21:10,FALSE,NA,"995353201003171840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KingdomOfBud",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 17:17:32,FALSE,NA,"995352285709553665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lady_carrie",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 16:57:35,FALSE,NA,"995347267589693441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valen_rocha",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 16:57:22,FALSE,NA,"995347212128391168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1supremegod",137,TRUE,FALSE,NA,NA
"RT @r9ngel: Thor in Avengers Infinite War /Otdnk4hSGh",FALSE,0,NA,2018-05-12 16:56:18,FALSE,NA,"995346942149394432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariopeters14",1,TRUE,FALSE,NA,NA
"RT @ArianaLiu10: The avengers: the infinite war, which has been in theaters for two days now, has grossed $1.063 billion in China!!! It's a",FALSE,0,NA,2018-05-12 16:44:50,FALSE,NA,"995344057097318400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","flowerpower3234",1,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 16:38:46,FALSE,NA,"995342531599613952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deadrobinss",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 16:32:35,FALSE,NA,"995340974682390528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsErmaynee",137,TRUE,FALSE,NA,NA
"Ayer v por fin, Avengers: Infinite War.

Es muy emocionante, quiza la mejor de Marvel.",FALSE,2,NA,2018-05-12 16:30:27,FALSE,NA,"995340436226084866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ELeStrateGiC0",0,FALSE,FALSE,NA,NA
"The avengers: the infinite war, which has been in theaters for two days now, has grossed $1.063 billion in China!!! /TrrH6ht0el",FALSE,4,NA,2018-05-12 16:29:33,TRUE,NA,"995340212585881600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArianaLiu10",1,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 16:08:43,FALSE,NA,"995334968120311809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","animefist",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 15:34:27,FALSE,NA,"995326345646297089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thicckrennic",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 15:28:25,FALSE,NA,"995324825009827840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spartakass",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 14:45:01,FALSE,NA,"995313903012892672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vintage_Veteran",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 13:51:09,FALSE,NA,"995300349287305216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidSc37368913",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 13:41:02,FALSE,NA,"995297801180405761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raiyan_ay1",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 13:16:01,FALSE,NA,"995291507966922753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Snydersquire",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 12:29:08,FALSE,NA,"995279709159280640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chidex_A15",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 12:22:29,FALSE,NA,"995278034528649216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YoloGarness",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 12:21:46,FALSE,NA,"995277854731591681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YTtheEmperor",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 12:16:25,FALSE,NA,"995276506845728768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonsieurLars",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 12:15:43,FALSE,NA,"995276332127973377",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LnSdreamer_98",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 12:14:46,FALSE,NA,"995276091064442881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leejcaro",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 12:14:09,FALSE,NA,"995275936537886721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DCDownUnder",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 11:59:43,FALSE,NA,"995272303632990209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vahni7",137,TRUE,FALSE,NA,NA
"@jacksfilms #YIAYIW2 Avengers Infinity war 2:This time it's not infinite",FALSE,1,"jacksfilms",2018-05-12 11:09:32,FALSE,"995021318100680704","995259677415018496","9989862","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdrikRojas",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 10:55:18,FALSE,NA,"995256095231893504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lamid_e",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 10:48:52,FALSE,NA,"995254475186229248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mutantXIII",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 10:46:31,FALSE,NA,"995253883885752320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uzoma_official",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 10:37:11,FALSE,NA,"995251534278680576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","infamous77440",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 10:33:37,FALSE,NA,"995250636122939392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SciFlyer78",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 10:28:33,FALSE,NA,"995249361801105409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krichemen14",137,TRUE,FALSE,NA,NA
"@jacksfilms #YIAYIW2 

Avengers: infinity war times infinite plus civil war vs Superman vs Batman vs Thanos",FALSE,0,"jacksfilms",2018-05-12 09:08:16,FALSE,NA,"995229159826771969","9989862","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","farrelisbest",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 07:54:56,FALSE,NA,"995210704025194496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickiiDupre",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 07:49:56,FALSE,NA,"995209446694383616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ishivamkunal",137,TRUE,FALSE,NA,NA
"Ich bin nervs. Hoffentlich kann mich due Fahrt gut ablenken. MP3CD rein. NAVI an und gemtlich losfahren. 15uhr is /rzawtj4g3v",FALSE,4,NA,2018-05-12 07:35:59,TRUE,NA,"995205935822983168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ArtVandelay1971",0,FALSE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 07:35:37,FALSE,NA,"995205841719525376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KaosSverige",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 07:07:58,FALSE,NA,"995198885873274880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patternivory",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 06:55:11,FALSE,NA,"995195665750872064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MathotahCuksikl",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 06:36:05,FALSE,NA,"995190860160610304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorganDavii",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 06:34:54,FALSE,NA,"995190563912773633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DcSkwad",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 06:03:50,FALSE,NA,"995182746283728896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MekareMadness",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 05:57:38,FALSE,NA,"995181182059991041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperHiveDC",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 04:40:56,FALSE,NA,"995161881177358336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bxbypanda",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 04:30:51,FALSE,NA,"995159344181272577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoyopandaking",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 04:21:54,FALSE,NA,"995157092918054912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thewonderladie",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 03:52:24,FALSE,NA,"995149666173050880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","twinhell",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 03:17:47,FALSE,NA,"995140957950619649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KlaineyBear1",137,TRUE,FALSE,NA,NA
"RT @smcolbert: DC didn't ""try to do in 5 years what Marvel did in 10."" I keep seeing that. They tried to do in 5 years what Marvel did in 5",FALSE,0,NA,2018-05-12 02:52:29,FALSE,NA,"995134587557892096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BatDoot",137,TRUE,FALSE,NA,NA
